,tweets_Date,tweets_Likes,tweets_Replies,tweets_Retweets,tweets_Text,has_image,has_Link,tweets_ResponseCategory
224,Sep 7,956.0,65.0,462.0,tropical storm paulette forms atlantic breaking records earliest time season 16th named storm,1,1,0
225,Sep 7,1400.0,63.0,329.0,poisoned russian opposition leader alexey navalny coma early longterm prognosis german doctors say,1,1,0
226,Sep 7,489.0,67.0,164.0,number us air travelers climbed going labor day weekend pandemicera high nearly million people screened tsa friday follow live updates coronavirus,1,0,0
227,Sep 7,2800.0,286.0,1000.0,california gov gavin newsom declared state emergency five counties multiple wildfires continue burn across state following weekend brought record high heat record acres scorched,1,1,2
228,Sep 7,1300.0,80.0,282.0,hall fame baseball player lou brock one best hitters base stealers mlb history died sunday age 81,1,1,1
229,Sep 6,1800.0,414.0,619.0,world 1 novak djokovic defaulted us open striking lineswoman ball,1,1,2
230,Sep 6,24300.0,1800.0,9000.0,jeffrey goldberg editorinchief atlantic said magazines story trump calling americans died battle losers suckers tip iceberg,1,1,2
231,Sep 5,2600.0,800.0,1000.0,president referred fallen us service members crude derogatory terms 2018 trip former senior administration official confirms,1,1,2
232,Sep 5,13000.0,2800.0,3300.0,several boats taking part trump support parade lake travis texas sunk officials say,1,1,2
233,Sep 5,1300.0,216.0,728.0,least 147 covid19 cases including 3 deaths linked august wedding reception maine state cdc spokesman says,1,1,2
234,Sep 5,5100.0,720.0,874.0,democratic vice presidential nominee kamala harris says would trust president trumps word alone potential coronavirus vaccine,1,1,2
235,Sep 5,1100.0,132.0,396.0,federal judge blocks us government detaining migrant children hotels immigration civil rights groups said amounted shadow immigration system skirted law,1,1,1
236,Sep 5,696.0,215.0,248.0,george washington university says jessica krug professor said lying black years longer teach classes semester,1,1,2
237,Sep 5,909.0,847.0,298.0,president trump says award medal freedom lou holtz former football coach endorsed trump 2016,1,1,2
238,Sep 4,1300.0,76.0,379.0,mississippi drops charges curtis flowers tried six times murder case spent 23 years prison accused killing four people 1996,1,1,1
239,Sep 4,437.0,324.0,162.0,attorney general william barr applauded killing man suspected murder portland oregon barr said michael forest reinoehl produced firearm officers tried arrest shot killed,1,0,2
240,Sep 4,461.0,177.0,274.0,defense department ordered stars stripes newspaper shut end month congress debates funding,1,1,2
241,Sep 4,934.0,252.0,433.0,new york police department investigating incident car plowed group black lives matter protesters blocking street thursday nypd said vehicle black ford taurus sedan similar model used department,1,1,2
242,Sep 4,508.0,138.0,81.0,joe biden talks economy trumps coronavirus response follow live updates,0,0,1
243,Sep 4,1000.0,94.0,307.0,lionel messi says stay barcelona week telling club wanted leave,1,1,1
244,Sep 3,1800.0,282.0,723.0,seven police officers involved arrest daniel prude black man died officers pinned ground suspended,1,0,2
245,Sep 3,5100.0,427.0,888.0,virginia judge ordered state election officials keep kanye wests name states general election ballot november,1,1,2
246,Sep 3,830.0,163.0,493.0,russia trying sow doubt election integrity amplifying false claims mailin voting claims trump repeated intel bulletin warns,1,1,2
247,Sep 3,415.0,85.0,211.0,nasdaq composite tumbled nearly 5 dow fell 800 points worst day stocks since june,1,1,1
248,Sep 3,341.0,106.0,112.0,200 arrests made kenosha since shooting jacob blake,1,0,1
249,Sep 3,478.0,74.0,251.0,nearly 45 million people excessive heat watches warnings number expected rise,1,1,1
250,Sep 3,2000.0,257.0,293.0,democratic presidential nominee joe biden meeting blake family privately milwaukee airport,1,0,2
251,Sep 3,457.0,131.0,205.0,nasdaq tumbles nearly 5 dow falls 700 points day stocks hit record high,1,1,1
252,Sep 3,682.0,122.0,164.0,fauci says would hesitate take safe effective approved vaccine,1,0,1
253,Sep 3,1400.0,220.0,428.0,dr anthony fauci said conceivable likely coronavirus vaccine ready october,1,0,2
254,Sep 3,585.0,75.0,247.0,another 881000 americans filed initial claims unemployment benefits last week seasonally adjusted basis,1,1,1
255,Sep 3,915.0,376.0,521.0,facebook says limit advertising week us presidential election continue let politicians run ads lies,1,1,2
256,Sep 3,4900.0,573.0,1000.0,mackenzie scott — philanthropist author exwife amazon ceo jeff bezos — worth 68 billion making richest woman world,0,0,2
257,Sep 3,583.0,62.0,171.0,tom seaver helped lead miracle mets first world series title 1969 died age 75,1,1,0
258,Sep 2,263.0,73.0,83.0,us stocks open higher investors remain hopeful new stimulus deal reached,1,0,1
259,Sep 2,302.0,49.0,172.0,tropical storm nana moving quickly toward central america enough time strengthen hurricane making landfall,1,1,0
260,Sep 2,1200.0,95.0,690.0,russian opposition leader alexey navalny poisoned type nerve agent used 2018 attack exspy uk germany says,1,1,1
261,Sep 2,3100.0,699.0,1800.0,department homeland security july withheld intelligence bulletin warning russian plot spread misinformation regarding joe bidens mental health according report abc news,1,1,2
262,Sep 2,1100.0,293.0,947.0,covid19 cases us children increased 17 two weeks updated report says,1,0,2
263,Sep 2,1000.0,161.0,311.0,khmer rouge commander oversaw deaths thousands people cambodian genocide serving life sentence crimes humanity died age 77,1,1,2
264,Sep 2,1100.0,105.0,259.0,massachusetts sen ed markey fended challenge decadeslong political career beating rep joe kennedy senate democratic primary,1,1,1
265,Sep 2,631.0,63.0,136.0,massachusetts rep richard neal one congress powerful democrats beaten progressive challenger alex morse house primary,1,1,0
266,Sep 2,433.0,41.0,120.0,two coaches previously charged college admissions scam charged counts third indictment filed district massachusetts,1,1,0
267,Sep 2,3200.0,164.0,972.0,university california system longer use act sat tests determinant admissions superior court judge ruled handing victory students disabilities,1,1,2
268,Sep 1,1400.0,170.0,552.0,extraordinary move centers disease control prevention moving temporarily halt evictions americans struggling pay rent due pandemic,1,0,2
269,Sep 1,1200.0,59.0,328.0,us army announced new investigation leadership decisions fort hood related death specialist vanessa guillen,1,1,0
270,Sep 1,1400.0,953.0,822.0,trump wins round request block new york subpoena financial records court delays final ruling closer election,1,1,2
271,Sep 1,334.0,356.0,154.0,president trump uses inflammatory language discuss demonstrations attacks press way kenosha,1,0,2
272,Sep 1,460.0,113.0,130.0,new york city delays opening date inperson learning 10 days sept 21,1,0,1
273,Sep 1,1000.0,86.0,298.0,international air transport association endorses testing passengers covid19 airports way help restore global travel follow live updates coronavirus,1,0,1
274,Sep 1,805.0,149.0,466.0,outrage growing use tranquilizer cases socalled excited delirium two men county injected,1,1,1
275,Aug 31,769.0,369.0,253.0,man fatally shot saturday night downtown portland identified 39yearold aaron j danielson,1,0,2
276,Aug 31,2000.0,198.0,485.0,house committee plans subpoena postmaster general dejoy failing hand documents changes caused widespread mail delays,1,1,2
277,Aug 31,1500.0,118.0,358.0,federal appeals court rules michael flynn justice department request quickly shut flynns criminal case,1,1,1
278,Aug 31,319.0,39.0,91.0,former indian president pranab mukherjee died age 84 completed part term prime minister narendra modi stepping 2017,1,1,0
279,Aug 31,465.0,32.0,261.0,typhoon maysak forecast strengthen moves toward japan korean peninsula system dangerously close okinawa early tuesday causing significant air travel disruptions,1,1,0
280,Aug 31,749.0,73.0,486.0,193 passengers crew aug 25 flight greece wales ordered selfquarantine least seven board test positive covid19 follow live updates,1,0,1
281,Aug 31,674.0,88.0,542.0,rwandan authorities say paul rusesabagina saved hundreds people genocide whose story told film hotel rwanda arrested terrorrelated offenses,1,1,1
282,Aug 30,6500.0,805.0,1700.0,wisconsin lt gov mandela barnes says president trump cancel trip kenosha week stating presence would helpful protests continue police shooting jacob blake,1,1,2
283,Aug 30,1000.0,913.0,524.0,president donald trump travel kenosha wisconsin tuesday meet law enforcement survey damage recent protests police shooting jacob blake white house says,1,1,2
284,Aug 29,5400.0,786.0,3400.0,1000 students university alabama tested positive covid19 since classes resumed tuscaloosa campus less two weeks ago,1,1,2
285,Aug 29,1000.0,100.0,327.0,cliff robinson nba allstar played portland trail blazers phoenix suns died age 53,1,1,1
286,Aug 29,940.0,352.0,995.0,office director national intelligence informs congressional committees itll longer brief election security issues senior administration official says,1,1,2
287,Aug 29,823.0,127.0,228.0,berlin police ordered halt demonstration protesting german governments covid19 response citing crowds failure abide social distancing guidelines,1,1,1
288,Aug 29,2500.0,158.0,746.0,longtime author columnist speaker julia reed died battle cancer 59,1,1,2
289,Aug 29,18600.0,918.0,5700.0,black panther actor chadwick boseman died 43 fouryear battle colon cancer,1,1,2
290,Aug 29,2300.0,373.0,376.0,blake gray bryce hall two tiktok stars charged misdemeanors holding two large house parties defiance local health orders los angeles city attorney says,1,1,2
291,Aug 28,1400.0,241.0,927.0,25yearold nevada man appears first documented case covid19 reinfection united states researchers say,1,1,2
292,Aug 28,475.0,79.0,97.0,major league soccer resume play friday postponing five matches earlier week recognition struggle racial equality human rights league says,1,0,1
293,Aug 28,1100.0,176.0,868.0,1yearold boy died covid19 georgia state health department says youngest reported victim state,1,0,2
294,Aug 28,4400.0,552.0,1500.0,chairman joint chiefs staff gen mark milley told members congress military play role novembers election wont help settle disputes results contested,1,1,2
295,Aug 28,4600.0,458.0,1100.0,felony warrants jacob blake vacated longer restrained hospital bed lawyer says,1,1,2
296,Aug 28,789.0,240.0,192.0,president donald trump granted alice marie johnson pardon commuting prison sentence two years ago,1,1,2
297,Aug 28,666.0,152.0,199.0,nba games resume saturday agreement establish social justice coalition league players say joint statement,1,0,1
298,Aug 28,413.0,49.0,168.0,member defense secretary mark espers travel team tests positive covid19 espers trip indopacific region,1,1,0
299,Aug 28,566.0,354.0,239.0,extradition hearing kenosha wisconsin shooting suspect kyle rittenhouse pushed back sept 25,1,0,2
300,Aug 28,2500.0,98.0,501.0,watch live families jacob blake george floyd breonna taylor speak joined crowd thousands anniversary march washington,1,0,1
301,Aug 28,614.0,66.0,425.0,700000 people louisiana texas remain without electricity hurricane laura 8 million still flash flood watch heavy rain isolated tornadoes forecast,1,1,0
302,Aug 28,991.0,221.0,712.0,cocacola cut thousands jobs reduce number business units faces declining beverage sales pandemic,1,1,2
303,Aug 28,2700.0,293.0,447.0,jacob blakes father jacob blake sr tells cnn hourlong phone call former vice president joe biden sen kamala harris,1,0,2
304,Aug 28,318.0,25.0,128.0,one new zealands spy agencies helping investigate cyberattack disrupted countrys financial markets past four days,1,1,0
305,Aug 28,1200.0,59.0,560.0,shinzo abe japans longestserving prime minister planning resign due health issues countrys public broadcaster reports,1,1,0
