"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"","cnn.com","","80","274","305","","House Democrats to dine with Israeli ambassador. http://cnn.it/1xdIKLj.","","","1"
"","CNN Breaking News","Mar 23, 2015","73","594","559","https://pbs.twimg.com/card_img/1335701007318347785/u5x00D_U?format=jpg&name=small","NFL drops TV blackout rule. http://cnnmon.ie/1ECTArD.","https://pbs.twimg.com/card_img/1335701007318347785/u5x00D_U?format=jpg&name=small","http://t.co/MqRyU1ruKo?amp=1","1"
"","NFL drops TV blackout rule","","73","594","559","https://pbs.twimg.com/card_img/1335701007318347785/u5x00D_U?format=jpg&name=small","NFL drops TV blackout rule. http://cnnmon.ie/1ECTArD.","https://pbs.twimg.com/card_img/1335701007318347785/u5x00D_U?format=jpg&name=small","http://t.co/MqRyU1ruKo?amp=1","1"
"","NFL will drop rule that prevented broadcasts of games in a home market when a team did not sell out their tickets.","","73","594","559","https://pbs.twimg.com/card_img/1335701007318347785/u5x00D_U?format=jpg&name=small","NFL drops TV blackout rule. http://cnnmon.ie/1ECTArD.","https://pbs.twimg.com/card_img/1335701007318347785/u5x00D_U?format=jpg&name=small","http://t.co/MqRyU1ruKo?amp=1","1"
"","money.cnn.com","","73","594","559","https://pbs.twimg.com/card_img/1335701007318347785/u5x00D_U?format=jpg&name=small","NFL drops TV blackout rule. http://cnnmon.ie/1ECTArD.","https://pbs.twimg.com/card_img/1335701007318347785/u5x00D_U?format=jpg&name=small","http://t.co/MqRyU1ruKo?amp=1","1"
"","CNN Breaking News","Mar 23, 2015","29","248","343","https://pbs.twimg.com/card_img/1334693928382193664/Fyy7HMmm?format=jpg&name=small","Judge in Robert Durst case: No bail. http://cnn.it/1BJ12PU.","https://pbs.twimg.com/card_img/1334693928382193664/Fyy7HMmm?format=jpg&name=small","http://t.co/44oYCaG3AL?amp=1","1"
"","Robert Durst denied bail; new details emerge in case - CNN","","29","248","343","https://pbs.twimg.com/card_img/1334693928382193664/Fyy7HMmm?format=jpg&name=small","Judge in Robert Durst case: No bail. http://cnn.it/1BJ12PU.","https://pbs.twimg.com/card_img/1334693928382193664/Fyy7HMmm?format=jpg&name=small","http://t.co/44oYCaG3AL?amp=1","1"
"","Robert Durst, the millionaire real estate heir charged with first-degree murder, will be held without bail.","","29","248","343","https://pbs.twimg.com/card_img/1334693928382193664/Fyy7HMmm?format=jpg&name=small","Judge in Robert Durst case: No bail. http://cnn.it/1BJ12PU.","https://pbs.twimg.com/card_img/1334693928382193664/Fyy7HMmm?format=jpg&name=small","http://t.co/44oYCaG3AL?amp=1","1"
"","cnn.com","","29","248","343","https://pbs.twimg.com/card_img/1334693928382193664/Fyy7HMmm?format=jpg&name=small","Judge in Robert Durst case: No bail. http://cnn.it/1BJ12PU.","https://pbs.twimg.com/card_img/1334693928382193664/Fyy7HMmm?format=jpg&name=small","http://t.co/44oYCaG3AL?amp=1","1"
"","CNN Breaking News","Mar 23, 2015","45","597","460","https://pbs.twimg.com/card_img/1335886871403003904/P7LZSJfx?format=jpg&name=small","Marriage of 2 leading baseball brands: Wilson buys Louisville Slugger bats","https://pbs.twimg.com/card_img/1335886871403003904/P7LZSJfx?format=jpg&name=small","http://t.co/UCjZxkLfNN?amp=1","1"
"","Wilson buys Louisville Slugger brand","","45","597","460","https://pbs.twimg.com/card_img/1335886871403003904/P7LZSJfx?format=jpg&name=small","Marriage of 2 leading baseball brands: Wilson buys Louisville Slugger bats","https://pbs.twimg.com/card_img/1335886871403003904/P7LZSJfx?format=jpg&name=small","http://t.co/UCjZxkLfNN?amp=1","1"
"","Wilson Sporting Goods is buying the Louisville Slugger brand of baseball bats for $70 million, marrying two of the leading brands in baseball.","","45","597","460","https://pbs.twimg.com/card_img/1335886871403003904/P7LZSJfx?format=jpg&name=small","Marriage of 2 leading baseball brands: Wilson buys Louisville Slugger bats","https://pbs.twimg.com/card_img/1335886871403003904/P7LZSJfx?format=jpg&name=small","http://t.co/UCjZxkLfNN?amp=1","1"
"","money.cnn.com","","45","597","460","https://pbs.twimg.com/card_img/1335886871403003904/P7LZSJfx?format=jpg&name=small","Marriage of 2 leading baseball brands: Wilson buys Louisville Slugger bats","https://pbs.twimg.com/card_img/1335886871403003904/P7LZSJfx?format=jpg&name=small","http://t.co/UCjZxkLfNN?amp=1","1"
"","CNN Breaking News","Mar 23, 2015","68","329","252","","Ted Cruz 'imagines' 2016 presidency in Liberty University speech http://cnn.it/19L0sLY","","","1"
"","CNN Breaking News","Mar 23, 2015","18","195","280","","U.S, Britain pull last forces from #Yemen","","","1"
"","U.S., British forces out in Yemen, raising terror fears - CNN","","18","195","280","","U.S, Britain pull last forces from #Yemen","","","1"
"","With U.S., British forces out of Yemen, who will work to counter terrorists in that strife-torn nation?","","18","195","280","","U.S, Britain pull last forces from #Yemen","","","1"
"","cnn.com","","18","195","280","","U.S, Britain pull last forces from #Yemen","","","1"
"","CNN Breaking News","Mar 23, 2015","7","136","258","https://pbs.twimg.com/card_img/1334591493009530881/fWs8o4_0?format=jpg&name=small","Tunisia museum attackers wore suicide vests, President says","https://pbs.twimg.com/card_img/1334591493009530881/fWs8o4_0?format=jpg&name=small","http://t.co/HMBzLgq9av?amp=1","1"
"","Tunisia museum attackers 'wore suicide vests' - CNN","","7","136","258","https://pbs.twimg.com/card_img/1334591493009530881/fWs8o4_0?format=jpg&name=small","Tunisia museum attackers wore suicide vests, President says","https://pbs.twimg.com/card_img/1334591493009530881/fWs8o4_0?format=jpg&name=small","http://t.co/HMBzLgq9av?amp=1","1"
"","Terrorists who attacked the Bardo Museum in Tunisia were wearing suicide vests but failed to detonate them before being shot, the country's president says.","","7","136","258","https://pbs.twimg.com/card_img/1334591493009530881/fWs8o4_0?format=jpg&name=small","Tunisia museum attackers wore suicide vests, President says","https://pbs.twimg.com/card_img/1334591493009530881/fWs8o4_0?format=jpg&name=small","http://t.co/HMBzLgq9av?amp=1","1"
"","cnn.com","","7","136","258","https://pbs.twimg.com/card_img/1334591493009530881/fWs8o4_0?format=jpg&name=small","Tunisia museum attackers wore suicide vests, President says","https://pbs.twimg.com/card_img/1334591493009530881/fWs8o4_0?format=jpg&name=small","http://t.co/HMBzLgq9av?amp=1","1"
"","CNN Breaking News","Mar 23, 2015","51","271","240","https://pbs.twimg.com/card_img/1337275079672000514/8z5ik4rU?format=jpg&name=small","26 people arrested after mob beats, burns Afghan woman","https://pbs.twimg.com/card_img/1337275079672000514/8z5ik4rU?format=jpg&name=small","http://t.co/4pAdDUC05l?amp=1","1"
"","26 arrests after mob beats, burns Afghan woman - CNN","","51","271","240","https://pbs.twimg.com/card_img/1337275079672000514/8z5ik4rU?format=jpg&name=small","26 people arrested after mob beats, burns Afghan woman","https://pbs.twimg.com/card_img/1337275079672000514/8z5ik4rU?format=jpg&name=small","http://t.co/4pAdDUC05l?amp=1","1"
"","Afghan woman killed by mob is buried, 26 more arrests made.","","51","271","240","https://pbs.twimg.com/card_img/1337275079672000514/8z5ik4rU?format=jpg&name=small","26 people arrested after mob beats, burns Afghan woman","https://pbs.twimg.com/card_img/1337275079672000514/8z5ik4rU?format=jpg&name=small","http://t.co/4pAdDUC05l?amp=1","1"
"","cnn.com","","51","271","240","https://pbs.twimg.com/card_img/1337275079672000514/8z5ik4rU?format=jpg&name=small","26 people arrested after mob beats, burns Afghan woman","https://pbs.twimg.com/card_img/1337275079672000514/8z5ik4rU?format=jpg&name=small","http://t.co/4pAdDUC05l?amp=1","1"
"","CNN Breaking News","Mar 23, 2015","19","370","490","","Human remains in Alaska may belong to a family missing for 10 months http://cnn.it/1xU9Mma","","","1"
"","CNN Breaking News","Mar 23, 2015","29","218","508","https://pbs.twimg.com/media/CAxznCAUUAANnsN?format=jpg&name=small","British boy whose parents were arrested now seems free of cancer, family spokesman says http://cnn.it/1GKpTaS","","","1"
"","CNN Breaking News","Mar 23, 2015","242","522","528","https://pbs.twimg.com/card_img/1333623339739451398/OPRBWlgU?format=jpg&name=small","U.S. Senator Ted Cruz of Texas has announced his candidacy for the Republican presidential nomination.","https://pbs.twimg.com/card_img/1333623339739451398/OPRBWlgU?format=jpg&name=small","http://t.co/KfeDvQyaLz?amp=1","1"
"","Ted Cruz announces 2016 presidential bid - CNNPolitics","","242","522","528","https://pbs.twimg.com/card_img/1333623339739451398/OPRBWlgU?format=jpg&name=small","U.S. Senator Ted Cruz of Texas has announced his candidacy for the Republican presidential nomination.","https://pbs.twimg.com/card_img/1333623339739451398/OPRBWlgU?format=jpg&name=small","http://t.co/KfeDvQyaLz?amp=1","1"
"","Ted Cruz is first out the gate in the 2016 race for the White House.","","242","522","528","https://pbs.twimg.com/card_img/1333623339739451398/OPRBWlgU?format=jpg&name=small","U.S. Senator Ted Cruz of Texas has announced his candidacy for the Republican presidential nomination.","https://pbs.twimg.com/card_img/1333623339739451398/OPRBWlgU?format=jpg&name=small","http://t.co/KfeDvQyaLz?amp=1","1"
"","cnn.com","","242","522","528","https://pbs.twimg.com/card_img/1333623339739451398/OPRBWlgU?format=jpg&name=small","U.S. Senator Ted Cruz of Texas has announced his candidacy for the Republican presidential nomination.","https://pbs.twimg.com/card_img/1333623339739451398/OPRBWlgU?format=jpg&name=small","http://t.co/KfeDvQyaLz?amp=1","1"
"","CNN Breaking News","Mar 23, 2015","98","691","764","","Teen avoids plunge into river after wreck leaves car teetering on bridge guardrail. http://cnn.it/1COOm19","","","1"
"","CNN Breaking News","Mar 23, 2015","122","420","377","https://pbs.twimg.com/media/CAv2iP4UUAAyNJc?format=jpg&name=small","Lawmaker: ‘Brainwashed’ medical students believed to have traveled to Syria to work for ISIS. http://cnn.it/1xr9yZ0","","","1"
"","CNN Breaking News","Mar 22, 2015","45","488","401","","Group calling itself ‘Islamic State Hacking Organization’ posts names, photos of U.S. troops, calls for attacks. http://cnn.it/1G0LMo7","","","1"
"","CNN Breaking News","Mar 22, 2015","28","522","345","","Lee Kuan Yew passed away peacefully at Singapore General Hospital at 3:18 a.m, statement says; he was 91.","","","1"
"","Lee Kuan Yew, Singapore's founding father, dies - CNN","","28","522","345","","Lee Kuan Yew passed away peacefully at Singapore General Hospital at 3:18 a.m, statement says; he was 91.","","","1"
"","Lee Kuan Yew, the founding Prime Minister of Singapore, died early Monday morning at Singapore General Hospital, officials said.","","28","522","345","","Lee Kuan Yew passed away peacefully at Singapore General Hospital at 3:18 a.m, statement says; he was 91.","","","1"
"","cnn.com","","28","522","345","","Lee Kuan Yew passed away peacefully at Singapore General Hospital at 3:18 a.m, statement says; he was 91.","","","1"
"","CNN Breaking News","Mar 22, 2015","54","1.4K","726","https://pbs.twimg.com/media/CAus1t5WUAAb_KI?format=jpg&name=small","Lee Kuan Yew, the founding Prime Minister of Singapore, died early Monday, according to statement.","","","1"
"","CNN Breaking News","Mar 22, 2015","70","309","278","","U.N. envoy: Yemen is in a “rapid downward spiral.” http://cnn.it/1xqxc7Y","","","1"
"","CNN Breaking News","Mar 22, 2015","48","269","260","https://pbs.twimg.com/card_img/1335221686485069824/stWTp_dB?format=jpg&name=small","Suspect killed, officer shot in Arizona Walmart parking lot, police say.","https://pbs.twimg.com/card_img/1335221686485069824/stWTp_dB?format=jpg&name=small","http://t.co/ZPqEwFfhSY?amp=1","1"
"","Police: Suspect killed, officer shot in Walmart lot - CNN","","48","269","260","https://pbs.twimg.com/card_img/1335221686485069824/stWTp_dB?format=jpg&name=small","Suspect killed, officer shot in Arizona Walmart parking lot, police say.","https://pbs.twimg.com/card_img/1335221686485069824/stWTp_dB?format=jpg&name=small","http://t.co/ZPqEwFfhSY?amp=1","1"
"","An officer was shot, a suspect was killed and seven suspects were taken into custody in the Cottonwood, Arizona, Walmart parking lot, police say.","","48","269","260","https://pbs.twimg.com/card_img/1335221686485069824/stWTp_dB?format=jpg&name=small","Suspect killed, officer shot in Arizona Walmart parking lot, police say.","https://pbs.twimg.com/card_img/1335221686485069824/stWTp_dB?format=jpg&name=small","http://t.co/ZPqEwFfhSY?amp=1","1"
"","cnn.com","","48","269","260","https://pbs.twimg.com/card_img/1335221686485069824/stWTp_dB?format=jpg&name=small","Suspect killed, officer shot in Arizona Walmart parking lot, police say.","https://pbs.twimg.com/card_img/1335221686485069824/stWTp_dB?format=jpg&name=small","http://t.co/ZPqEwFfhSY?amp=1","1"
"","CNN Breaking News","Mar 22, 2015","30","191","193","","Previously unknown group posts online threat against U.S. troops.","","","1"
"","Unknown group threatens troops online - CNNPolitics","","30","191","193","","Previously unknown group posts online threat against U.S. troops.","","","1"
"","A previously unknown group posted the names, photos and addresses of about 100 U.S. troops online, calling for attacks against them.","","30","191","193","","Previously unknown group posts online threat against U.S. troops.","","","1"
"","cnn.com","","30","191","193","","Previously unknown group posts online threat against U.S. troops.","","","1"
"","CNN Breaking News","Mar 22, 2015","18","233","335","https://pbs.twimg.com/card_img/1336090265560428544/gxDwQCpd?format=jpg&name=small","3rd person who took part on museum attack last week is “on the run,” Tunisian President says.","https://pbs.twimg.com/card_img/1336090265560428544/gxDwQCpd?format=jpg&name=small","http://t.co/4L4yCA4dbM?amp=1","1"
"","Tunisia museum attack victims' bodies returned home - CNN","","18","233","335","https://pbs.twimg.com/card_img/1336090265560428544/gxDwQCpd?format=jpg&name=small","3rd person who took part on museum attack last week is “on the run,” Tunisian President says.","https://pbs.twimg.com/card_img/1336090265560428544/gxDwQCpd?format=jpg&name=small","http://t.co/4L4yCA4dbM?amp=1","1"
"","Tunisian President Beji Caid Essebsi confirmed that a third person took part in last week's Bardo museum terror attack.","","18","233","335","https://pbs.twimg.com/card_img/1336090265560428544/gxDwQCpd?format=jpg&name=small","3rd person who took part on museum attack last week is “on the run,” Tunisian President says.","https://pbs.twimg.com/card_img/1336090265560428544/gxDwQCpd?format=jpg&name=small","http://t.co/4L4yCA4dbM?amp=1","1"
